name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Gurgaon, India",2021-08-22T14:00:00,33.1,45.2,27.6,73.05,,,,,,,12,143,1003.8,79.9,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-22T15:00:00,34,47.3,28,71.02,,,,,,,11.2,110,1004,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-22T16:00:00,33,45.8,28,75.11,,,,,,,11.2,110,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-22T17:00:00,32.2,42.8,27.1,74.5,0.2,,,,,,9.6,110,1002,54.7,2.8,,,0,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-22T18:00:00,32,42.3,27,74.95,,,,,,,7.6,120,1003,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-22T19:00:00,31,44.4,29,89.14,,,,,,,5.4,160,1004,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-22T20:00:00,30.1,39.4,27.2,84.62,,,,,,,5.4,118,1004.1,54.6,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-22T21:00:00,29,39.7,29,100,,,,,,,0,0,1005,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-22T22:00:00,29,39.7,29,100,,,,,,,0,0,1004,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-22T23:00:00,29.1,37.7,27.5,90.85,,,,,,,0,,1003.2,83,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T00:00:00,29,38.2,28,94.36,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T01:00:00,29,39.7,29,100,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T02:00:00,28.5,36,27.3,93.49,1,,,,,,6.4,140,1003.1,87.7,2.4,,,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T03:00:00,29,39.7,29,100,,,,,,,0,0,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T04:00:00,28,35.6,28,100,,,,,,,5.4,100,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T05:00:00,28.2,35.2,27.2,94.41,,,,,,,0,,1002.4,89.2,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T06:00:00,28,35.6,28,100,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T07:00:00,28,35.6,28,100,,,,,,,7.6,80,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T08:00:00,28.7,36.3,27.1,91.13,,,,,,,6,133,1004.2,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T09:00:00,30,42.2,29,94.4,,,,,,,5.4,140,1006,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T10:00:00,30,42.2,29,94.4,,,,,,,5.4,,1006,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T11:00:00,31.9,43.8,27.9,79.11,2,,,,,,9.5,236,1004.2,59.3,2.4,,,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T12:00:00,32,44.2,28,79.47,,,,,,,7.6,270,1004,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T13:00:00,33,45.8,28,75.11,,,,,,,5.4,270,1004,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T14:00:00,34,45.6,27.2,67.87,,,,,,,10.6,270,1001.4,56.2,4.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T15:00:00,34,47.3,28,71.02,,,,,,,11.2,290,1002,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T16:00:00,33,43.8,27,70.84,,,,,,,11.2,260,1001,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T17:00:00,33.1,43.6,26.8,69.65,,,,,,,9.3,266,1000.1,65.3,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T18:00:00,32,42.3,27,74.95,,,,,,,9.4,280,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T19:00:00,31,40.7,27,79.33,,,,,,,9.4,260,1001,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T20:00:00,31.2,41,27,78.64,,,,,,,4.6,270,1001.8,50,4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-23T21:00:00,30,38.9,27,84.01,,,,,,,7.6,270,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T22:00:00,30,38.9,27,84.01,,,,,,,7.6,260,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-23T23:00:00,30.3,40.1,27.5,84.94,,,,,,,0,0,1002.2,50,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T00:00:00,30,38.9,27,84.01,,,,,,,5.4,310,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T01:00:00,30,40.4,28,89.07,,,,,,,5.4,240,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T02:00:00,30,40.3,27.9,88.43,,,,,,,4.6,265,1001.4,50,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T03:00:00,30,40.4,28,89.07,,,,,,,0,0,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T04:00:00,29,36.8,27,88.99,,,,,,,0,0,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T05:00:00,28.7,36,26.9,89.94,,,,,,,0,0,1001.4,50,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T06:00:00,29,36.8,27,88.99,,,,,,,0,0,1002,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T07:00:00,29,36.8,27,88.99,,,,,,,7.6,250,1003,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T08:00:00,29.8,39.1,27.4,87.02,,,,,,,7.9,250,1002.8,50.4,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T09:00:00,31,40.7,27,79.33,,,,,,,9.4,280,1004,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T10:00:00,31,40.7,27,79.33,,,,,,,13,260,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T11:00:00,32.1,43.7,27.7,77.56,,,,,,,13.6,273,1002.9,83.1,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T12:00:00,33,45.8,28,75.11,,,,,,,14.8,280,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T13:00:00,33,45.8,28,75.11,,,,,,,13,270,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T14:00:00,34,46,27.3,68.19,,,,,,,13.9,290,1000.9,89.2,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T15:00:00,34,47.3,28,71.02,,,,,,,14.8,290,1001,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T16:00:00,34,47.3,28,71.02,,,,,,,13,290,1000,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T17:00:00,33,46.6,28.4,76.66,,,,,,,6.3,290,999.3,84.6,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T18:00:00,33,48,29,79.6,,,,,,,5.4,290,1000,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T19:00:00,33,48,29,79.6,,,,,,,0,0,1000,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T20:00:00,31.2,43.4,28.4,85.34,,,,,,,0,0,1000,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-24T21:00:00,31,44.4,29,89.14,,,,,,,7.6,120,1001,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T22:00:00,31,44.4,29,89.14,,,,,,,13,150,1002,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-24T23:00:00,30.2,42.4,28.8,92.14,,,,,,,9.2,188,1001.1,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T00:00:00,30,42.2,29,94.4,,,,,,,7.6,170,1002,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T01:00:00,30,42.2,29,94.4,,,,,,,9.4,160,1001,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T02:00:00,29.6,39.8,28.1,91.46,,,,,,,5.9,188,1000.1,84.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T03:00:00,29,38.2,28,94.36,,,,,,,7.6,200,1000,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T04:00:00,29,38.2,28,94.36,,,,,,,9.4,200,1000,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T05:00:00,29.5,36.6,26.1,82.22,,,,,,,7.6,240,999.4,76.8,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T06:00:00,30,37.5,26,79.2,,,,,,,14.8,250,1001,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T07:00:00,30,37.5,26,79.2,,,,,,,16.6,250,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T08:00:00,30.9,37.1,24.5,68.9,,,,,,,16.5,262,1000.9,37.1,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T09:00:00,32,39.2,25,66.58,,,,,,38.9,20.5,250,1002,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T10:00:00,33,42.1,26,66.78,,,,,,42.5,24.1,250,1002,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T11:00:00,34.2,41.9,24.8,58.31,,,,,,,28.4,306,1000.7,37.6,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-08-25T12:00:00,34,45.3,27,66.98,,,,,,31.7,13,270,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T13:00:00,35,44.9,26,59.73,,,,,,,20.5,240,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T14:00:00,35.3,44.1,25.3,56.28,,,,,,,21.6,229,999.2,37.6,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T15:00:00,36,46.3,26,56.52,,,,,,,18.4,250,999,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T16:00:00,36,46.3,26,56.52,,,,,,,16.6,270,999,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T17:00:00,34.7,42.9,24.9,56.83,,,,,,,14.5,227,997.1,37.6,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T18:00:00,34,42,25,59.5,,,,,,,13,270,998,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T19:00:00,33,40.6,25,62.93,,,,,,,5.4,260,998,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T20:00:00,32.4,39.7,25,65.13,,,,,,,8.5,227,997.6,41.9,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-25T21:00:00,32,39.2,25,66.58,,,,,,,11.2,240,999,27.7,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T22:00:00,32,39.2,25,66.58,,,,,,,11.2,250,999,27.7,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-25T23:00:00,30.8,36.9,24.5,68.96,,,,,,,14.8,232,998.2,28.1,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T00:00:00,30,35.1,24,70.29,,,,,,,13,240,999,27.7,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T01:00:00,30,35.1,24,70.29,,,,,,,14.8,230,999,27.7,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T02:00:00,29.3,34.7,24.6,75.75,,,,,,,11.2,225,997.7,27.7,2.9,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T03:00:00,29,33.6,24,74.47,,,,,,,11.2,240,998,27.7,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T04:00:00,29,34.6,25,79.06,,,,,,,14.8,240,999,27.7,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T05:00:00,28.3,32.3,23.9,77.2,,,,,,,14.8,233,998.1,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T06:00:00,28,31.9,24,78.92,,,,,,,13,260,999,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T07:00:00,28,31.9,24,78.92,,,,,,,14.8,250,1000,27.7,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T08:00:00,29.6,34,23.4,69.23,,,,,,,17.2,309,999.4,29.3,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T09:00:00,31,36.6,24,66.38,,,,,,33.5,14.8,270,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T10:00:00,31,36.6,24,66.38,,,,,,33.5,14.8,260,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T11:00:00,32.1,37.4,23.5,60.49,,,,,,31.7,17.2,250,1000,47,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T12:00:00,33,40.6,25,62.93,,,,,,,14.8,250,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T13:00:00,33,40.6,25,62.93,,,,,,,14.8,260,1000,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T14:00:00,34.1,40.5,23.9,55.37,,,,,,,14.8,275,998.9,45.4,4.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T15:00:00,34,39.4,23,52.77,,,,,,,13,250,999,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T16:00:00,33,38.1,23,55.81,,,,,,,13,250,999,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T17:00:00,33.2,37.8,22.6,53.74,,,,,,,11,267,997.2,34.8,4.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T18:00:00,32,36.8,23,59.05,,,,,,,7.6,240,998,27.7,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T19:00:00,32,36.8,23,59.05,,,,,,,9.4,250,999,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T20:00:00,31.3,37.2,24.2,65.91,,,,,,,8,251,998.4,43.8,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-26T21:00:00,31,36.6,24,66.38,,,,,,,7.6,250,1000,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T22:00:00,29,34.6,25,79.06,,,,,,,7.6,210,1000,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-26T23:00:00,29.5,34.1,23.8,71.58,,,,,,,8.4,230,1000,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T00:00:00,29,33.6,24,74.47,,,,,,,9.4,240,1001,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T01:00:00,29,33.6,24,74.47,,,,,,,7.6,210,1000,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T02:00:00,28.3,32.3,23.8,76.72,,,,,,,7.6,230,999.2,43.8,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T03:00:00,28,32.7,25,83.79,,,,,,,5.4,220,1000,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T04:00:00,28,32.7,25,83.79,,,,,,,5.4,210,1000,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T05:00:00,27.9,31.5,23.6,77.46,,,,,,,7.8,226,999.6,42.3,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T06:00:00,28,31.9,24,78.92,,,,,,,7.6,230,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T07:00:00,28,31.9,24,78.92,,,,,,,9.4,250,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T08:00:00,29.4,33,22.6,66.95,,,,,,,12.8,254,1001.1,32.9,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T09:00:00,30,34.2,23,66.18,,,,,,,18.4,260,1002,27.7,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T10:00:00,31.3,35.9,23,61.51,,,,,,,15.8,271,1002.7,27.6,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-08-27T11:00:00,33.6,39.5,23.5,55.68,,,,,,,15.2,242,1001.7,32.7,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T12:00:00,34,39.4,23,52.77,,,,,,,11.2,280,1003,27.7,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T13:00:00,34,40.6,24,56.05,,,,,,,11.2,280,1002,27.7,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T14:00:00,34.6,41.6,24.2,54.69,,,,,,,9.1,266,1001,50,4.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T15:00:00,35,41.9,24,53.01,,,,,,,7.6,260,1002,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T16:00:00,35,41.9,24,53.01,,,,,,,9.4,300,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T17:00:00,34.3,41.6,24.5,56.92,,,,,,,6.3,232,1001.7,45.6,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T18:00:00,34,42,25,59.5,,,,,,,5.4,110,1001,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T19:00:00,33,40.6,25,62.93,,,,,,,5.4,90,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T20:00:00,32,39.7,25.3,67.93,,,,,,,10,135,1001.1,42.3,3.1,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-27T21:00:00,31,37.8,25,70.48,,,,,,,7.6,130,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T22:00:00,30,37.5,26,79.2,,,,,,,7.6,130,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-27T23:00:00,30.2,36.5,25,74.01,,,,,,,5.4,140,1001.6,42.3,2.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-28T00:00:00,30,37.5,26,79.2,,,,,,,7.6,130,1002,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T01:00:00,30,37.5,26,79.2,,,,,,,7.6,140,1002,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T02:00:00,29.2,35,25.1,78.27,,,,,,,5.1,180,1001.3,42.3,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-28T03:00:00,29,35.6,26,83.9,,,,,,,5.4,190,1002,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T04:00:00,28,32.7,25,83.79,,,,,,,5.4,240,1002,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T05:00:00,29.3,34.8,24.8,76.94,,,,,,,7.9,245,1001.4,54.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-28T06:00:00,29,33.6,24,74.47,,,,,,,0,0,1002,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T07:00:00,29,33.6,24,74.47,,,,,,,7.6,290,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T08:00:00,29.9,36.4,25.3,76.35,,,,,,,6.9,232,1002.4,49.9,2.8,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-28T09:00:00,32,39.2,25,66.58,,,,,,,9.4,340,1004,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T10:00:00,32,37.9,24,62.72,,,,,,,9.4,10,1004,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T11:00:00,34.1,40.6,23.9,55.34,,,,,,,8.7,322,1002.2,54.6,4.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-28T12:00:00,34,39.4,23,52.77,,,,,,,7.6,340,1003,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T13:00:00,35,39.5,22,46.97,,,,,,,9.4,350,1003,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T14:00:00,35.1,41.1,23.3,50.5,,,,,,,10.9,115,1000.9,70.1,4.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-28T15:00:00,34,40.6,24,56.05,,,,,,,14.8,110,1001,50,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-08-28T16:00:00,33,42.1,26,66.78,,,,,,,13,70,1001,89.1,5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
